race,driver,team,grid_position,quali_position,driver_points,avg_track_temp,rainfall,avg_lap_gap,n_pitstops,dnf,finish_position,won
Hungary,RIC,RB,9.0,9.0,6.0,44.91612903225806,0,4.582469696969682,2,1,12.0,0
Hungary,HUL,Haas F1 Team,11.0,11.0,20.0,44.91612903225806,0,4.774090909090901,2,1,13.0,0
Hungary,ALB,Williams,13.0,13.0,4.0,44.91612903225806,0,4.8402121212121045,2,1,14.0,0
Hungary,MAG,Haas F1 Team,15.0,15.0,5.0,44.91612903225806,0,4.882630769230758,2,1,15.0,0
Hungary,BOT,Kick Sauber,12.0,12.0,0.0,44.91612903225806,0,4.896215384615374,2,1,16.0,0
Hungary,SAR,Williams,14.0,14.0,0.0,44.91612903225806,0,4.460089285714261,3,1,17.0,0
Hungary,OCO,Alpine,19.0,19.0,3.0,44.91612903225806,0,4.659180327868825,3,1,18.0,0
Hungary,ZHO,Kick Sauber,18.0,18.0,0.0,44.91612903225806,0,5.168999999999997,2,1,19.0,0
Hungary,GAS,Alpine,20.0,20.0,6.0,44.91612903225806,0,5.468741935483877,2,1,20.0,0
Belgium,HAM,Mercedes,3.0,4.0,107.0,42.26715328467153,0,3.52207317073173,2,0,1.0,1
Belgium,PIA,McLaren,5.0,6.0,125.0,42.26715328467153,0,3.42817500000001,2,0,2.0,0
Belgium,LEC,Ferrari,1.0,2.0,133.0,42.26715328467153,0,3.8930476190476213,2,0,3.0,0
Belgium,VER,Red Bull Racing,11.0,1.0,216.0,42.26715328467153,0,3.5777499999999947,2,0,4.0,0
Belgium,NOR,McLaren,4.0,5.0,162.0,42.26715328467153,0,3.679299999999998,2,0,5.0,0
Belgium,SAI,Ferrari,7.0,8.0,132.0,42.26715328467153,0,4.014146341463416,2,0,6.0,0
Belgium,PER,Red Bull Racing,2.0,3.0,107.0,42.26715328467153,0,3.821864864864878,3,0,7.0,0
Belgium,ALO,Aston Martin,8.0,9.0,45.0,42.26715328467153,0,4.975976190476217,1,0,8.0,0
Belgium,OCO,Alpine,9.0,10.0,3.0,42.26715328467153,0,4.552275000000009,2,0,9.0,0
Belgium,RIC,RB,13.0,13.0,6.0,42.26715328467153,0,4.53977500000002,2,0,10.0,0
Belgium,STR,Aston Martin,15.0,15.0,22.0,42.26715328467153,0,5.2009285714285625,1,0,11.0,0
Belgium,ALB,Williams,10.0,11.0,4.0,42.26715328467153,0,4.982414634146338,2,0,12.0,0
Belgium,GAS,Alpine,12.0,12.0,6.0,42.26715328467153,0,4.7858750000000185,2,0,13.0,0
Belgium,MAG,Haas F1 Team,17.0,17.0,5.0,42.26715328467153,0,5.264261904761909,1,0,14.0,0
Belgium,BOT,Kick Sauber,14.0,14.0,0.0,42.26715328467153,0,5.012200000000007,2,0,15.0,0
Belgium,TSU,RB,20.0,18.0,20.0,42.26715328467153,0,5.32065853658537,1,0,16.0,0
Belgium,SAR,Williams,18.0,19.0,0.0,42.26715328467153,0,5.089538461538467,2,0,17.0,0
Belgium,HUL,Haas F1 Team,16.0,16.0,20.0,42.26715328467153,0,5.471317073170724,2,0,18.0,0
Belgium,ZHO,Kick Sauber,19.0,20.0,0.0,42.26715328467153,0,7.536500000000018,1,1,19.0,0
Belgium,RUS,Mercedes,6.0,7.0,103.0,42.26715328467153,0,3.7177560975610078,1,1,20.0,0
Netherlands,NOR,McLaren,1.0,1.0,172.0,30.80588235294118,0,1.4040144927536318,1,0,1.0,1
Netherlands,VER,Red Bull Racing,2.0,2.0,228.0,30.80588235294118,0,1.870901408450706,1,0,2.0,0
Netherlands,LEC,Ferrari,6.0,6.0,148.0,30.80588235294118,0,1.7547391304347997,1,0,3.0,0
Netherlands,PIA,McLaren,3.0,3.0,143.0,30.80588235294118,0,1.779420289855068,1,0,4.0,0
Netherlands,SAI,Ferrari,10.0,10.0,140.0,30.80588235294118,0,1.8002608695652356,1,0,5.0,0
Netherlands,PER,Red Bull Racing,5.0,5.0,114.0,30.80588235294118,0,1.8990869565217423,1,0,6.0,0
Netherlands,RUS,Mercedes,4.0,4.0,103.0,30.80588235294118,0,1.7740294117647153,2,0,7.0,0
Netherlands,HAM,Mercedes,14.0,11.0,132.0,30.80588235294118,0,1.7606470588235368,2,0,8.0,0
Netherlands,GAS,Alpine,9.0,9.0,6.0,30.80588235294118,0,2.528602941176487,1,1,9.0,0
Netherlands,ALO,Aston Martin,7.0,7.0,49.0,30.80588235294118,0,2.6027500000000146,1,1,10.0,0
Netherlands,HUL,Haas F1 Team,12.0,13.0,20.0,30.80588235294118,0,2.67942647058824,1,1,11.0,0
Netherlands,RIC,RB,13.0,15.0,7.0,30.80588235294118,0,2.6696323529411927,1,1,12.0,0
Netherlands,STR,Aston Martin,8.0,8.0,22.0,30.80588235294118,0,2.724573529411771,1,1,13.0,0
Netherlands,ALB,Williams,19.0,10.0,4.0,30.80588235294118,0,2.6472272727272923,2,1,14.0,0
Netherlands,OCO,Alpine,15.0,16.0,5.0,30.80588235294118,0,3.057573529411769,1,1,15.0,0
Netherlands,SAR,Williams,18.0,20.0,0.0,30.80588235294118,0,3.2623529411764878,1,1,16.0,0
Netherlands,TSU,RB,11.0,12.0,20.0,30.80588235294118,0,3.0594477611940647,2,1,17.0,0
Netherlands,MAG,Haas F1 Team,20.0,14.0,5.0,30.80588235294118,0,3.111151515151519,1,1,18.0,0
Netherlands,BOT,Kick Sauber,16.0,17.0,0.0,30.80588235294118,0,3.256560606060603,2,1,19.0,0
Netherlands,ZHO,Kick Sauber,17.0,18.0,0.0,30.80588235294118,0,3.5978000000000208,2,1,20.0,0
Italy,LEC,Ferrari,4.0,4.0,163.0,49.31127819548872,0,2.600294117647053,1,0,1.0,1
Italy,PIA,McLaren,2.0,2.0,155.0,49.31127819548872,0,2.1932857142857216,2,0,2.0,0
Italy,NOR,McLaren,1.0,1.0,198.0,49.31127819548872,0,2.175604166666659,2,0,3.0,0
Italy,SAI,Ferrari,5.0,5.0,150.0,49.31127819548872,0,2.804079999999999,1,0,4.0,0
Italy,HAM,Mercedes,6.0,6.0,136.0,49.31127819548872,0,2.465270833333335,2,0,5.0,0
Italy,VER,Red Bull Racing,7.0,7.0,246.0,49.31127819548872,0,2.6923749999999984,2,0,6.0,0
Italy,RUS,Mercedes,3.0,3.0,109.0,49.31127819548872,0,2.5516666666666765,2,0,7.0,0
Italy,PER,Red Bull Racing,8.0,8.0,122.0,49.31127819548872,0,3.143857142857158,2,0,8.0,0
Italy,ALB,Williams,9.0,9.0,4.0,49.31127819548872,0,3.7429799999999886,1,0,9.0,0
Italy,MAG,Haas F1 Team,13.0,13.0,5.0,49.31127819548872,0,3.530639999999991,1,0,10.0,0
Italy,ALO,Aston Martin,11.0,11.0,50.0,49.31127819548872,0,3.3081249999999898,2,0,11.0,0
Italy,COL,Williams,18.0,18.0,0.0,49.31127819548872,0,3.940160000000006,1,0,12.0,0
Italy,RIC,RB,12.0,12.0,7.0,49.31127819548872,0,3.8064999999999856,1,0,13.0,0
Italy,OCO,Alpine,15.0,15.0,5.0,49.31127819548872,0,4.33304081632653,1,1,14.0,0
Italy,GAS,Alpine,14.0,14.0,8.0,49.31127819548872,0,3.891936170212773,2,1,15.0,0
Italy,BOT,Kick Sauber,19.0,19.0,0.0,49.31127819548872,0,4.592020408163279,1,1,16.0,0
Italy,HUL,Haas F1 Team,10.0,10.0,20.0,49.31127819548872,0,3.6257446808510565,2,1,17.0,0
Italy,ZHO,Kick Sauber,20.0,20.0,0.0,49.31127819548872,0,4.749102040816325,1,1,18.0,0
Italy,STR,Aston Martin,17.0,17.0,22.0,49.31127819548872,0,3.768499999999989,3,1,19.0,0
Italy,TSU,RB,16.0,16.0,20.0,49.31127819548872,0,5.786500000000004,1,1,20.0,0
Azerbaijan,PIA,McLaren,2.0,2.0,173.0,44.34934210526316,0,2.9372448979591894,1,0,1.0,1
Azerbaijan,LEC,Ferrari,1.0,1.0,188.0,44.34934210526316,0,3.067877551020416,1,0,2.0,0
Azerbaijan,RUS,Mercedes,5.0,5.0,115.0,44.34934210526316,0,2.957173913043462,1,0,3.0,0
Azerbaijan,NOR,McLaren,15.0,16.0,214.0,44.34934210526316,0,3.0742553191489748,1,0,4.0,0
Azerbaijan,VER,Red Bull Racing,6.0,6.0,254.0,44.34934210526316,0,3.171195652173921,2,0,5.0,0
Azerbaijan,ALO,Aston Martin,7.0,8.0,50.0,44.34934210526316,0,3.6617659574468036,1,0,6.0,0
Azerbaijan,ALB,Williams,9.0,10.0,6.0,44.34934210526316,0,3.653340425531937,1,0,7.0,0
Azerbaijan,COL,Williams,8.0,9.0,0.0,44.34934210526316,0,3.879000000000005,1,0,8.0,0
Azerbaijan,HAM,Mercedes,19.0,7.0,146.0,44.34934210526316,0,3.599434782608725,1,0,9.0,0
Azerbaijan,BEA,Haas F1 Team,10.0,11.0,6.0,44.34934210526316,0,3.872829787234039,1,0,10.0,0
Azerbaijan,HUL,Haas F1 Team,12.0,13.0,20.0,44.34934210526316,0,3.7671276595745127,1,0,11.0,0
Azerbaijan,GAS,Alpine,18.0,15.0,8.0,44.34934210526316,0,4.334562500000018,1,0,12.0,0
Azerbaijan,RIC,RB,14.0,15.0,7.0,44.34934210526316,0,4.72964583333335,1,0,13.0,0
Azerbaijan,ZHO,Kick Sauber,17.0,18.0,0.0,44.34934210526316,0,4.762276595744709,1,0,14.0,0
Azerbaijan,OCO,Alpine,20.0,19.0,5.0,44.34934210526316,0,5.292312500000023,1,1,15.0,0
Azerbaijan,BOT,Kick Sauber,16.0,17.0,0.0,44.34934210526316,0,4.839399999999998,1,1,16.0,0
Azerbaijan,PER,Red Bull Racing,4.0,4.0,126.0,44.34934210526316,0,3.0019583333333486,1,1,17.0,0
Azerbaijan,SAI,Ferrari,3.0,3.0,162.0,44.34934210526316,0,2.864361702127681,1,1,18.0,0
Azerbaijan,STR,Aston Martin,13.0,14.0,22.0,44.34934210526316,0,4.355170731707318,3,1,19.0,0
Azerbaijan,TSU,RB,11.0,12.0,20.0,44.34934210526316,0,6.730899999999991,2,1,20.0,0
Singapore,NOR,McLaren,1.0,1.0,227.0,36.445625,0,2.551491525423714,1,0,1.0,1
Singapore,VER,Red Bull Racing,2.0,2.0,264.0,36.445625,0,2.958233333333311,1,0,2.0,0
Singapore,PIA,McLaren,5.0,5.0,198.0,36.445625,0,3.228915254237293,1,0,3.0,0
Singapore,RUS,Mercedes,4.0,4.0,130.0,36.445625,0,3.6747833333333233,1,0,4.0,0
Singapore,LEC,Ferrari,9.0,9.0,206.0,36.445625,0,3.5421186440677843,1,0,5.0,0
Singapore,HAM,Mercedes,3.0,3.0,148.0,36.445625,0,4.051483333333323,1,0,6.0,0
Singapore,SAI,Ferrari,10.0,10.0,162.0,36.445625,0,4.0745084745762625,1,0,7.0,0
Singapore,ALO,Aston Martin,7.0,7.0,58.0,36.445625,0,4.12891379310345,1,1,8.0,0
Singapore,HUL,Haas F1 Team,6.0,6.0,20.0,36.445625,0,4.13118965517242,1,1,9.0,0
Singapore,PER,Red Bull Racing,13.0,13.0,126.0,36.445625,0,4.210396551724145,1,1,10.0,0
Singapore,COL,Williams,12.0,12.0,4.0,36.445625,0,4.155913793103451,1,1,11.0,0
Singapore,TSU,RB,8.0,8.0,20.0,36.445625,0,4.193275862068958,1,1,12.0,0
Singapore,OCO,Alpine,15.0,15.0,5.0,36.445625,0,4.755017241379306,1,1,13.0,0
Singapore,STR,Aston Martin,17.0,17.0,22.0,36.445625,0,4.795086206896542,1,1,14.0,0
Singapore,ZHO,Kick Sauber,20.0,20.0,0.0,36.445625,0,4.9541724137930885,1,1,15.0,0
Singapore,BOT,Kick Sauber,19.0,19.0,0.0,36.445625,0,4.9765000000000015,1,1,16.0,0
Singapore,GAS,Alpine,18.0,18.0,8.0,36.445625,0,4.923327586206895,1,1,17.0,0
Singapore,RIC,RB,16.0,16.0,7.0,36.445625,0,4.343740000000011,3,1,18.0,0
Singapore,MAG,Haas F1 Team,14.0,14.0,6.0,36.445625,0,4.632999999999996,3,1,19.0,0
Singapore,ALB,Williams,11.0,11.0,12.0,36.445625,0,4.783272727272717,2,1,20.0,0
Austin,LEC,Ferrari,4.0,4.0,216.0,46.60193548387097,0,1.6556730769230796,1,0,1.0,1
Austin,SAI,Ferrari,3.0,3.0,168.0,46.60193548387097,0,1.8694615384615219,1,0,2.0,0
Austin,VER,Red Bull Racing,2.0,2.0,282.0,46.60193548387097,0,2.0443076923076973,1,0,3.0,0
Austin,NOR,McLaren,1.0,1.0,252.0,46.60193548387097,0,1.9880576923076916,1,0,4.0,0
Austin,PIA,McLaren,5.0,5.0,213.0,46.60193548387097,0,2.1474999999999937,1,0,5.0,0
Austin,RUS,Mercedes,20.0,6.0,142.0,46.60193548387097,0,2.582000000000008,1,0,6.0,0
Austin,PER,Red Bull Racing,9.0,10.0,127.0,46.60193548387097,0,2.7604313725490073,1,0,7.0,0
Austin,HUL,Haas F1 Team,11.0,12.0,22.0,46.60193548387097,0,2.784921568627439,1,0,8.0,0
Austin,LAW,RB,19.0,15.0,0.0,46.60193548387097,0,2.96964705882354,1,0,9.0,0
Austin,COL,Williams,15.0,17.0,4.0,46.60193548387097,0,2.9924901960784496,1,0,10.0,0
Austin,MAG,Haas F1 Team,8.0,9.0,6.0,46.60193548387097,0,2.912254901960779,2,0,11.0,0
Austin,GAS,Alpine,6.0,7.0,8.0,46.60193548387097,0,3.2556923076923283,1,0,12.0,0
Austin,ALO,Aston Martin,7.0,8.0,62.0,46.60193548387097,0,3.596199999999996,1,1,13.0,0
Austin,TSU,RB,10.0,11.0,20.0,46.60193548387097,0,3.448100000000011,1,1,14.0,0
Austin,STR,Aston Martin,13.0,14.0,22.0,46.60193548387097,0,3.716081632653058,1,1,15.0,0
Austin,ALB,Williams,14.0,16.0,12.0,46.60193548387097,0,3.8727799999999917,2,1,16.0,0
Austin,BOT,Kick Sauber,16.0,18.0,0.0,46.60193548387097,0,4.191320000000005,1,1,17.0,0
Austin,OCO,Alpine,12.0,13.0,5.0,46.60193548387097,0,3.678562499999998,2,1,18.0,0
Austin,ZHO,Kick Sauber,18.0,20.0,0.0,46.60193548387097,0,3.787395833333335,2,1,19.0,0
Austin,HAM,Mercedes,17.0,19.0,156.0,46.60193548387097,0,10.733999999999995,0,1,20.0,0
Mexico,SAI,Ferrari,1.0,1.0,186.0,35.60251572327045,0,2.808578124999997,1,0,1.0,1
Mexico,NOR,McLaren,3.0,3.0,264.0,35.60251572327045,0,2.7925079365079455,1,0,2.0,0
Mexico,LEC,Ferrari,4.0,4.0,241.0,35.60251572327045,0,2.9027540983606457,2,0,3.0,0
Mexico,HAM,Mercedes,6.0,6.0,156.0,35.60251572327045,0,3.364698412698445,1,0,4.0,0
Mexico,RUS,Mercedes,5.0,5.0,150.0,35.60251572327045,0,3.4884218750000144,1,0,5.0,0
Mexico,VER,Red Bull Racing,2.0,2.0,297.0,35.60251572327045,0,3.4046874999999943,1,0,6.0,0
Mexico,MAG,Haas F1 Team,7.0,7.0,6.0,35.60251572327045,0,3.6393968253968296,1,0,7.0,0
Mexico,PIA,McLaren,17.0,17.0,223.0,35.60251572327045,0,3.681421874999998,1,0,8.0,0
Mexico,HUL,Haas F1 Team,10.0,10.0,26.0,35.60251572327045,0,3.9854193548386974,1,1,9.0,0
Mexico,GAS,Alpine,8.0,8.0,8.0,35.60251572327045,0,4.210306451612922,1,1,10.0,0
Mexico,STR,Aston Martin,14.0,14.0,22.0,35.60251572327045,0,4.305193548387109,1,1,11.0,0
Mexico,COL,Williams,16.0,16.0,5.0,35.60251572327045,0,4.298290322580641,1,1,12.0,0
Mexico,OCO,Alpine,0.0,19.0,5.0,35.60251572327045,0,4.397573770491803,1,1,13.0,0
Mexico,BOT,Kick Sauber,15.0,15.0,0.0,35.60251572327045,0,4.6059206349206505,1,1,14.0,0
Mexico,ZHO,Kick Sauber,19.0,20.0,0.0,35.60251572327045,0,4.822435483870976,1,1,15.0,0
Mexico,LAW,RB,12.0,12.0,2.0,35.60251572327045,0,4.276741379310337,2,1,16.0,0
Mexico,PER,Red Bull Racing,18.0,18.0,133.0,35.60251572327045,0,4.049127272727276,3,1,17.0,0
Mexico,ALO,Aston Martin,13.0,13.0,62.0,35.60251572327045,0,5.7862222222222215,1,1,18.0,0
Mexico,ALB,Williams,9.0,9.0,12.0,35.60251572327045,0,5.0,0,1,19.0,0
Mexico,TSU,RB,11.0,11.0,20.0,35.60251572327045,0,5.0,0,1,20.0,0
Brazil,VER,Red Bull Racing,17.0,12.0,305.0,25.769651741293536,1,2.765711538461545,1,0,1.0,1
Brazil,OCO,Alpine,4.0,4.0,5.0,25.769651741293536,1,3.51027586206898,1,0,2.0,0
Brazil,GAS,Alpine,13.0,15.0,9.0,25.769651741293536,1,3.486425925925957,1,0,3.0,0
Brazil,RUS,Mercedes,2.0,2.0,160.0,25.769651741293536,1,3.2718363636363677,2,0,4.0,0
Brazil,LEC,Ferrari,6.0,6.0,257.0,25.769651741293536,1,3.422607843137243,2,0,5.0,0
Brazil,NOR,McLaren,1.0,1.0,282.0,25.769651741293536,1,3.3210740740740903,2,0,6.0,0
Brazil,TSU,RB,3.0,3.0,20.0,25.769651741293536,1,3.6683396226415397,2,0,7.0,0
Brazil,PIA,McLaren,8.0,8.0,227.0,25.769651741293536,1,3.604865384615394,2,0,8.0,0
Brazil,LAW,RB,5.0,5.0,2.0,25.769651741293536,1,3.849215686274519,2,0,9.0,0
Brazil,HAM,Mercedes,14.0,16.0,168.0,25.769651741293536,1,3.946235294117656,2,0,10.0,0
Brazil,PER,Red Bull Racing,12.0,13.0,133.0,25.769651741293536,1,4.140867924528308,2,0,11.0,0
Brazil,BEA,Haas F1 Team,15.0,17.0,7.0,25.769651741293536,1,3.9572399999999988,2,0,12.0,0
Brazil,BOT,Kick Sauber,11.0,11.0,0.0,25.769651741293536,1,4.37227450980393,1,0,13.0,0
Brazil,ALO,Aston Martin,9.0,9.0,62.0,25.769651741293536,1,3.9677647058823595,2,0,14.0,0
Brazil,ZHO,Kick Sauber,19.0,20.0,0.0,25.769651741293536,1,4.96553999999999,4,0,15.0,0
Brazil,SAI,Ferrari,20.0,14.0,211.0,25.769651741293536,1,5.432357142857157,2,1,16.0,0
Brazil,COL,Williams,16.0,18.0,5.0,25.769651741293536,1,5.489200000000025,2,1,17.0,0
Brazil,ALB,Williams,7.0,7.0,12.0,25.769651741293536,1,5.0,0,1,18.0,0
Brazil,STR,Aston Martin,10.0,10.0,22.0,25.769651741293536,1,5.0,0,1,19.0,0
Brazil,HUL,Haas F1 Team,18.0,19.0,28.0,25.769651741293536,1,4.664391304347831,4,1,20.0,0
Las Vegas,RUS,Mercedes,1.0,1.0,172.0,17.723776223776223,0,2.7484130434782372,2,0,1.0,1
Las Vegas,HAM,Mercedes,10.0,10.0,169.0,17.723776223776223,0,2.6643555555555736,2,0,2.0,0
Las Vegas,SAI,Ferrari,2.0,2.0,211.0,17.723776223776223,0,2.7928666666666686,2,0,3.0,0
Las Vegas,LEC,Ferrari,4.0,4.0,267.0,17.723776223776223,0,2.824955555555519,2,0,4.0,0
Las Vegas,VER,Red Bull Racing,5.0,5.0,331.0,17.723776223776223,0,2.888688888888865,2,0,5.0,0
Las Vegas,NOR,McLaren,6.0,6.0,290.0,17.723776223776223,0,3.1434545454545315,3,0,6.0,0
Las Vegas,PIA,McLaren,8.0,8.0,231.0,17.723776223776223,0,3.4435111111110928,2,0,7.0,0
Las Vegas,HUL,Haas F1 Team,9.0,9.0,28.0,17.723776223776223,0,3.71388888888886,2,0,8.0,0
Las Vegas,TSU,RB,7.0,7.0,26.0,17.723776223776223,0,3.783355555555559,2,0,9.0,0
Las Vegas,PER,Red Bull Racing,15.0,16.0,133.0,17.723776223776223,0,3.6306444444444566,2,0,10.0,0
Las Vegas,ALO,Aston Martin,16.0,17.0,62.0,17.723776223776223,0,3.847177777777759,2,0,11.0,0
Las Vegas,MAG,Haas F1 Team,12.0,12.0,12.0,17.723776223776223,0,4.232617021276582,1,0,12.0,0
Las Vegas,ZHO,Kick Sauber,13.0,13.0,0.0,17.723776223776223,0,3.882088888888916,2,0,13.0,0
Las Vegas,COL,Williams,20.0,14.0,5.0,17.723776223776223,0,4.066586956521718,2,0,14.0,0
Las Vegas,STR,Aston Martin,18.0,20.0,22.0,17.723776223776223,0,3.7942444444444448,2,0,15.0,0
Las Vegas,LAW,RB,14.0,15.0,4.0,17.723776223776223,0,4.25022222222222,2,0,16.0,0
Las Vegas,OCO,Alpine,11.0,11.0,23.0,17.723776223776223,0,4.271441860465117,3,1,17.0,0
Las Vegas,BOT,Kick Sauber,19.0,19.0,0.0,17.723776223776223,0,4.545977272727271,2,1,18.0,0
Las Vegas,ALB,Williams,17.0,18.0,12.0,17.723776223776223,0,4.557952380952386,2,1,19.0,0
Las Vegas,GAS,Alpine,3.0,3.0,24.0,17.723776223776223,0,4.891636363636351,2,1,20.0,0
Qatar,VER,Red Bull Racing,2.0,1.0,341.0,22.773509933774836,0,2.289377777777787,3,0,1.0,1
Qatar,LEC,Ferrari,5.0,5.0,279.0,22.773509933774836,0,2.5821590909091015,3,0,2.0,0
Qatar,PIA,McLaren,4.0,4.0,237.0,22.773509933774836,0,2.6505681818181728,3,0,3.0,0
Qatar,RUS,Mercedes,1.0,2.0,197.0,22.773509933774836,0,2.9037674418604666,4,0,4.0,0
Qatar,GAS,Alpine,11.0,11.0,24.0,22.773509933774836,0,3.457227272727266,3,0,5.0,0
Qatar,SAI,Ferrari,7.0,7.0,226.0,22.773509933774836,0,2.9086744186046474,3,0,6.0,0
Qatar,ALO,Aston Martin,8.0,8.0,62.0,22.773509933774836,0,3.6713863636363584,3,0,7.0,0
Qatar,ZHO,Kick Sauber,12.0,12.0,0.0,22.773509933774836,0,3.807977272727271,3,0,8.0,0
Qatar,MAG,Haas F1 Team,10.0,10.0,12.0,22.773509933774836,0,3.9152790697674504,3,0,9.0,0
Qatar,NOR,McLaren,3.0,3.0,299.0,22.773509933774836,0,2.4987954545454585,4,0,10.0,0
Qatar,BOT,Kick Sauber,13.0,13.0,0.0,22.773509933774836,0,4.9410000000000025,3,0,11.0,0
Qatar,HAM,Mercedes,6.0,6.0,187.0,22.773509933774836,0,3.700930232558136,4,0,12.0,0
Qatar,TSU,RB,14.0,14.0,28.0,22.773509933774836,0,5.022822222222217,4,0,13.0,0
Qatar,LAW,RB,17.0,17.0,4.0,22.773509933774836,0,4.867181818181805,4,0,14.0,0
Qatar,ALB,Williams,16.0,16.0,12.0,22.773509933774836,0,5.005261904761895,4,1,15.0,0
Qatar,HUL,Haas F1 Team,18.0,18.0,32.0,22.773509933774836,0,5.309249999999992,4,1,16.0,0
Qatar,PER,Red Bull Racing,9.0,9.0,134.0,22.773509933774836,0,3.909133333333344,3,1,17.0,0
Qatar,STR,Aston Martin,15.0,15.0,22.0,22.773509933774836,0,11.212000000000003,3,1,18.0,0
Qatar,COL,Williams,19.0,19.0,5.0,22.773509933774836,0,5.0,0,1,19.0,0
Qatar,OCO,Alpine,20.0,20.0,23.0,22.773509933774836,0,5.0,0,1,20.0,0
Abu Dhabi,NOR,McLaren,1.0,1.0,301.0,31.805405405405406,0,2.9832909090909254,1,0,1.0,1
Abu Dhabi,SAI,Ferrari,3.0,3.0,234.0,31.805405405405406,0,3.0721090909090663,1,0,2.0,0
Abu Dhabi,LEC,Ferrari,19.0,14.0,297.0,31.805405405405406,0,3.367518518518523,1,0,3.0,0
Abu Dhabi,HAM,Mercedes,16.0,18.0,187.0,31.805405405405406,0,3.3759814814814746,1,0,4.0,0
Abu Dhabi,RUS,Mercedes,6.0,7.0,209.0,31.805405405405406,0,3.5231481481481524,1,0,5.0,0
Abu Dhabi,VER,Red Bull Racing,4.0,5.0,366.0,31.805405405405406,0,3.4582592592592647,1,0,6.0,0
Abu Dhabi,GAS,Alpine,5.0,6.0,34.0,31.805405405405406,0,4.244272727272715,1,0,7.0,0
Abu Dhabi,HUL,Haas F1 Team,7.0,4.0,32.0,31.805405405405406,0,4.198592592592604,1,0,8.0,0
Abu Dhabi,ALO,Aston Martin,8.0,8.0,68.0,31.805405405405406,0,3.9041509433962176,2,0,9.0,0
Abu Dhabi,PIA,McLaren,2.0,2.0,252.0,31.805405405405406,0,3.5185471698113133,2,0,10.0,0
Abu Dhabi,ALB,Williams,18.0,16.0,12.0,31.805405405405406,0,4.502849056603765,1,1,11.0,0
Abu Dhabi,TSU,RB,11.0,11.0,28.0,31.805405405405406,0,4.624240740740717,1,1,12.0,0
Abu Dhabi,ZHO,Kick Sauber,15.0,17.0,4.0,31.805405405405406,0,4.080269230769204,2,1,13.0,0
Abu Dhabi,STR,Aston Martin,13.0,13.0,22.0,31.805405405405406,0,4.24428846153846,2,1,14.0,0
Abu Dhabi,DOO,Alpine,17.0,20.0,0.0,31.805405405405406,0,4.734169811320726,1,1,15.0,0
Abu Dhabi,MAG,Haas F1 Team,14.0,15.0,14.0,31.805405405405406,0,4.232617021276596,4,1,16.0,0
Abu Dhabi,LAW,RB,12.0,12.0,4.0,31.805405405405406,0,4.425204081632643,3,1,17.0,0
Abu Dhabi,BOT,Kick Sauber,9.0,9.0,0.0,31.805405405405406,0,4.673639999999978,2,1,18.0,0
Abu Dhabi,COL,Williams,20.0,19.0,5.0,31.805405405405406,0,4.816619047619042,2,1,19.0,0
Abu Dhabi,PER,Red Bull Racing,10.0,10.0,134.0,31.805405405405406,0,5.0,0,1,20.0,0
